,id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
2295,737365577,34,женский,город не указан,россия,4,24.08.2022,25000.0,Warface
2296,737327463,35,женский,город не указан,россия,4,01.09.2022,25000.0,Warface
2297,737307996,24,мужской,казань,россия,5,03.09.2022,25000.0,Warface
2298,737281671,26,мужской,город не указан,россия,1,03.09.2022,25000.0,Warface
2299,737279815,16,мужской,город не указан,россия,6,29.08.2022,25000.0,Warface
2300,737278562,18,женский,город не указан,россия,0,26.07.2022,25000.0,Warface
2301,737277043,21,мужской,город не указан,россия,,01.09.2022,25000.0,PUBG
2302,737229377,23,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
2303,737224719,24,мужской,город не указан,россия,1,02.09.2022,25000.0,PUBG
2304,737206905,26,мужской,город не указан,россия,481,03.09.2022,25000.0,Overwatch
2305,737204388,26,мужской,город не указан,россия,1,26.08.2022,25000.0,Overwatch
2306,737145295,36,женский,москва,россия,5,03.09.2022,25000.0,Overwatch
2307,737104043,122,мужской,нижний новгород,россия,,03.09.2022,25000.0,Overwatch
2308,737095851,43,женский,москва,россия,,30.07.2022,25000.0,Overwatch
2309,737082675,24,мужской,тула,россия,3,30.07.2022,25000.0,League of Legends
2310,737067488,30,мужской,город не указан,россия,4,03.09.2022,25000.0,League of Legends
2311,737053262,31,мужской,город не указан,россия,4,28.06.2022,25000.0,League of Legends
2312,737019066,20,женский,москва,россия,1,14.08.2022,25000.0,Dota 2
2313,737011814,23,мужской,бабаево,россия,,03.09.2022,25000.0,Dota 2
2314,737005097,29,мужской,город не указан,россия,,03.09.2022,25000.0,Dota 2
2315,736984701,31,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
2316,736980125,17,мужской,королёв,россия,53,03.09.2022,25000.0,CS:GO
2317,736960972,23,мужской,город не указан,россия,,03.09.2022,25000.0,CS:GO
2318,736937374,17,мужской,город не указан,россия,0,31.07.2022,25000.0,CS:GO
2319,736923982,24,мужской,город не указан,россия,1,02.09.2022,25000.0,CS:GO
2320,736908781,18,женский,город не указан,россия,0,22.07.2022,25000.0,CS:GO
2321,736903505,21,женский,город не указан,россия,1,29.08.2022,25000.0,CS:GO
2322,736866784,16,мужской,город не указан,россия,1,03.09.2022,25000.0,League of Legends
2323,736832496,45,мужской,город не указан,россия,1,02.09.2022,25000.0,League of Legends
2324,736789404,26,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
2325,736785182,21,мужской,город не указан,россия,6,03.09.2022,25000.0,Warface
2326,736779173,26,мужской,пермь,россия,,03.09.2022,25000.0,Warface
2327,736760777,34,мужской,город не указан,россия,1,03.09.2022,25000.0,Warface
2328,736743968,23,мужской,город не указан,россия,0,01.09.2022,25000.0,Warface
2329,736709928,27,мужской,санкт-петербург,россия,33,03.09.2022,25000.0,Warcraft III
2330,736709928,27,мужской,санкт-петербург,россия,33,03.09.2022,25000.0,StarCraft 2
2331,736679032,34,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
2332,736679032,34,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
2333,736678845,20,мужской,город не указан,россия,3,15.07.2022,25000.0,Warcraft III
2334,736678845,20,мужской,город не указан,россия,3,15.07.2022,25000.0,StarCraft 2
2335,736668637,32,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
2336,736668637,32,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
2337,736654663,16,мужской,город не указан,россия,,30.08.2022,25000.0,Heroes of the Storm
2338,736642406,23,мужской,город не указан,россия,,02.09.2022,25000.0,Heroes of the Storm
2339,736639143,17,женский,город не указан,россия,5,29.06.2022,25000.0,Heroes of the Storm
2340,736624924,17,мужской,город не указан,россия,1,03.09.2022,25000.0,Quake Champions
2341,736621916,21,мужской,город не указан,россия,1,03.09.2022,25000.0,Quake Champions
2342,736607018,16,женский,город не указан,россия,1,03.09.2022,25000.0,Quake Champions
2343,736583968,16,мужской,город не указан,россия,0,29.06.2022,25000.0,Quake Champions
2344,736579142,25,мужской,нижний новгород,россия,4,03.09.2022,25000.0,Free Fire
2345,736570248,21,мужской,город не указан,россия,0,01.09.2022,25000.0,Free Fire
2346,736564606,32,мужской,город не указан,россия,2,03.09.2022,25000.0,Free Fire
2347,736556670,43,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
2348,736556431,24,мужской,город не указан,россия,558,03.09.2022,25000.0,Free Fire
2349,736541375,24,мужской,город не указан,россия,877,30.08.2022,25000.0,Free Fire
2350,736516019,16,мужской,город не указан,россия,4,01.09.2022,25000.0,Free Fire
2351,736475696,17,женский,жуковский,россия,14,03.09.2022,25000.0,Quake Champions
2352,736467645,16,мужской,город не указан,россия,1,18.07.2022,25000.0,StarCraft 2
2353,736465400,105,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
2354,736455224,39,мужской,город не указан,россия,2,26.08.2022,25000.0,StarCraft 2
2355,736431933,17,мужской,город не указан,россия,3,02.09.2022,25000.0,StarCraft 2
2356,736378613,30,мужской,город не указан,россия,0,02.09.2022,25000.0,StarCraft 2
2357,736367323,35,мужской,город не указан,россия,1,02.09.2022,25000.0,StarCraft 2
2358,736359929,20,мужской,город не указан,россия,,03.09.2022,25000.0,Dota 2
2359,736339758,16,мужской,город не указан,россия,1,26.08.2022,25000.0,Dota 2
2360,736337905,21,мужской,санкт-петербург,россия,190,24.06.2022,25000.0,Dota 2
2361,736337464,29,мужской,город не указан,россия,2,30.08.2022,25000.0,Dota 2
2362,736322648,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota 2
2363,736302300,28,мужской,город не указан,россия,2,24.06.2022,25000.0,Hearthstone
2364,736272168,24,мужской,город не указан,россия,0,27.08.2022,25000.0,League of Legends
2365,736271852,19,мужской,город не указан,россия,0,01.09.2022,25000.0,League of Legends
2366,736253486,21,мужской,москва,россия,0,06.08.2022,25000.0,League of Legends
2367,736231611,45,мужской,город не указан,россия,4,03.09.2022,25000.0,League of Legends
2368,736228685,46,мужской,город не указан,россия,12,03.09.2022,25000.0,League of Legends
2369,736226443,16,мужской,москва,россия,5,03.09.2022,25000.0,Hearthstone
2370,736209040,16,мужской,город не указан,россия,0,25.07.2022,25000.0,Hearthstone
2371,736207175,24,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
2372,736206783,18,женский,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
2373,736198062,23,мужской,санкт-петербург,россия,,28.08.2022,25000.0,StarCraft 2
2374,736187112,29,мужской,город не указан,россия,,02.08.2022,25000.0,StarCraft 2
2375,736184781,38,мужской,бердянск,украина,8,03.09.2022,75000.0,StarCraft 2
2376,736165615,46,мужской,город не указан,россия,0,02.09.2022,25000.0,StarCraft 2
2377,736165615,46,мужской,город не указан,россия,0,02.09.2022,25000.0,Warface
2378,736165615,46,мужской,город не указан,россия,0,02.09.2022,25000.0,Free Fire
2379,736153548,16,мужской,город не указан,россия,0,26.08.2022,25000.0,StarCraft 2
2380,736153548,16,мужской,город не указан,россия,0,26.08.2022,25000.0,Warface
2381,736153548,16,мужской,город не указан,россия,0,26.08.2022,25000.0,Free Fire
2382,736131642,24,мужской,город не указан,россия,0,02.09.2022,25000.0,StarCraft 2
2383,736131642,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Warface
2384,736131642,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Free Fire
2385,736112584,24,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
2386,736112584,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
2387,736112584,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Free Fire
2388,736104704,30,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
2389,736091306,33,мужской,ставрополь,россия,0,30.08.2022,25000.0,StarCraft 2
2390,736071371,23,мужской,chicago,сша,4,03.09.2022,300000.0,Quake Champions
2391,736019525,17,мужской,санкт-петербург,россия,1,03.09.2022,25000.0,Heroes of the Storm
2392,736018324,43,мужской,город не указан,россия,1,23.08.2022,25000.0,Heroes of the Storm
2393,735924836,38,женский,город не указан,россия,2,03.09.2022,25000.0,Heroes of the Storm
2394,735917718,16,женский,город не указан,россия,2,03.09.2022,25000.0,Heroes of the Storm
2395,735910668,16,мужской,город не указан,россия,2,30.08.2022,25000.0,Heroes of the Storm
2396,735908843,25,мужской,город не указан,россия,1,08.08.2022,25000.0,CS:GO
2397,735904209,24,мужской,город не указан,россия,0,11.08.2022,25000.0,Dota Underlords
2398,735904209,24,мужской,город не указан,россия,0,11.08.2022,25000.0,Quake Champions
2399,735904209,24,мужской,город не указан,россия,0,11.08.2022,25000.0,Heroes of the Storm
2400,735899254,24,мужской,город не указан,россия,2,28.08.2022,25000.0,Dota Underlords
2401,735899254,24,мужской,город не указан,россия,2,28.08.2022,25000.0,Quake Champions
2402,735899254,24,мужской,город не указан,россия,2,28.08.2022,25000.0,Heroes of the Storm
2403,735883668,19,мужской,город не указан,россия,0,27.08.2022,25000.0,Dota Underlords
2404,735883668,19,мужской,город не указан,россия,0,27.08.2022,25000.0,Quake Champions
2405,735883668,19,мужской,город не указан,россия,0,27.08.2022,25000.0,Heroes of the Storm
2406,735879430,18,мужской,октябрьский,россия,173,03.09.2022,25000.0,Dota Underlords
2407,735879430,18,мужской,октябрьский,россия,173,03.09.2022,25000.0,Quake Champions
2408,735879430,18,мужской,октябрьский,россия,173,03.09.2022,25000.0,Heroes of the Storm
2409,735875593,17,мужской,город не указан,россия,4,03.09.2022,25000.0,Dota Underlords
2410,735875593,17,мужской,город не указан,россия,4,03.09.2022,25000.0,Quake Champions
2411,735875593,17,мужской,город не указан,россия,4,03.09.2022,25000.0,Heroes of the Storm
2412,735869982,25,женский,емельяново,россия,,16.07.2022,25000.0,Dota Underlords
2413,735869982,25,женский,емельяново,россия,,16.07.2022,25000.0,Quake Champions
2414,735869982,25,женский,емельяново,россия,,16.07.2022,25000.0,Heroes of the Storm
2415,735867882,41,мужской,город не указан,россия,1,24.06.2022,25000.0,CS:GO
2416,735865457,21,мужской,москва,россия,169,02.09.2022,25000.0,CS:GO
2417,735851438,46,женский,город не указан,россия,3,03.09.2022,25000.0,CS:GO
2418,735842249,21,мужской,москва,россия,111,01.09.2022,25000.0,CS:GO
2419,735839024,25,мужской,город не указан,россия,,03.09.2022,25000.0,CS:GO
2420,735836386,26,мужской,санкт-петербург,россия,0,03.09.2022,25000.0,CS:GO
2421,735831219,19,мужской,красноярск,россия,4,02.09.2022,25000.0,Warcraft III
2422,735831219,19,мужской,красноярск,россия,4,02.09.2022,25000.0,StarCraft 2
2423,735826855,40,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
2424,735826855,40,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
2425,735812711,16,мужской,тула,россия,2,03.09.2022,25000.0,Quake Champions
2426,735807340,27,мужской,город не указан,россия,5,03.09.2022,25000.0,Quake Champions
2427,735798668,122,мужской,toronto,канада,9,03.09.2022,300000.0,Quake Champions
2428,735786571,45,мужской,челябинск,россия,16,03.09.2022,25000.0,Dota Underlords
2429,735785967,18,мужской,город не указан,россия,1,16.07.2022,25000.0,Valorant
2430,735781499,16,мужской,город не указан,россия,3,03.09.2022,25000.0,Valorant
2431,735767470,26,мужской,город не указан,россия,0,21.06.2022,25000.0,Valorant
2432,735754467,23,мужской,город не указан,россия,0,03.09.2022,25000.0,Valorant
2433,735729819,16,мужской,город не указан,россия,0,07.07.2022,25000.0,Valorant
2434,735726553,24,мужской,город не указан,сербия,,03.09.2022,159450.0,Valorant
2435,735722576,17,мужской,город не указан,россия,0,21.06.2022,25000.0,Valorant
2436,735716788,42,мужской,город не указан,россия,0,11.07.2022,25000.0,Valorant
2437,735706167,18,мужской,город не указан,россия,0,28.08.2022,25000.0,Valorant
2438,735700541,39,женский,город не указан,россия,,03.09.2022,25000.0,Valorant
2439,735691110,16,мужской,город не указан,россия,0,24.06.2022,25000.0,Valorant
2440,735676809,29,мужской,город не указан,россия,0,21.06.2022,25000.0,League of Legends
2441,735675085,22,женский,москва,россия,324,31.08.2022,25000.0,Dota Underlords
2442,735660878,17,мужской,санкт-петербург,россия,0,14.07.2022,25000.0,Dota Underlords
2443,735654528,47,женский,город не указан,россия,,03.09.2022,25000.0,League of Legends
2444,735652581,45,женский,город не указан,россия,8,03.09.2022,25000.0,League of Legends
2445,735637425,17,мужской,город не указан,россия,0,27.08.2022,25000.0,League of Legends
2446,735633518,20,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
2447,735619010,23,мужской,город не указан,россия,1,03.09.2022,25000.0,League of Legends
2448,735589922,39,мужской,город не указан,россия,2,03.09.2022,25000.0,League of Legends
2449,735560619,45,мужской,город не указан,россия,51,02.09.2022,25000.0,League of Legends
2450,735553289,22,мужской,город не указан,россия,2,03.09.2022,25000.0,Overwatch
2451,735545584,28,женский,город не указан,россия,2,03.09.2022,25000.0,Overwatch
2452,735544452,16,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
2453,735544158,39,мужской,город не указан,россия,188,03.09.2022,25000.0,Overwatch
2454,735521449,24,мужской,город не указан,россия,31,03.09.2022,25000.0,Overwatch
2455,735515989,23,женский,пермь,россия,,03.09.2022,25000.0,Dota Underlords
2456,735513352,21,мужской,город не указан,россия,0,01.09.2022,25000.0,Dota Underlords
2457,735507652,27,мужской,город не указан,россия,0,26.08.2022,25000.0,Dota Underlords
2458,735494853,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota Underlords
2459,735493286,43,мужской,город не указан,россия,1,31.08.2022,25000.0,Dota Underlords
2460,735492873,21,мужской,санкт-петербург,россия,0,02.09.2022,25000.0,Dota Underlords
2461,735487651,40,мужской,город не указан,россия,0,22.06.2022,25000.0,Quake Champions
2462,735486620,16,мужской,город не указан,россия,1,20.08.2022,25000.0,Free Fire
2463,735483089,24,мужской,город не указан,россия,0,27.07.2022,25000.0,Free Fire
2464,735475301,16,мужской,город не указан,россия,4,03.09.2022,25000.0,Free Fire
2465,735461243,16,мужской,город не указан,россия,0,08.07.2022,25000.0,Free Fire
2466,735459187,16,мужской,город не указан,россия,1,19.07.2022,25000.0,Free Fire
2467,735444356,25,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
2468,735442285,31,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
2469,735439311,18,мужской,stockholm,швеция,4,03.09.2022,531500.0,Warface
2470,735401830,31,мужской,город не указан,россия,2,03.09.2022,25000.0,Warface
2471,735394840,25,мужской,город не указан,россия,1,01.09.2022,25000.0,Warface
2472,735390340,45,женский,тюмень,россия,2,13.08.2022,25000.0,Dota 2
2473,735370762,27,мужской,город не указан,россия,0,07.08.2022,25000.0,Dota 2
2474,735359521,17,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota 2
2475,735352586,22,мужской,город не указан,россия,151,01.09.2022,25000.0,Dota 2
2476,735333550,20,мужской,город не указан,россия,3475,03.09.2022,25000.0,Dota 2
2477,735325566,23,мужской,los angeles,сша,1,03.09.2022,150000.0,Warface
2478,735312705,21,мужской,город не указан,россия,1,01.09.2022,25000.0,Warface
2479,735299048,25,мужской,город не указан,россия,8,03.09.2022,25000.0,Warface
2480,735286394,40,мужской,город не указан,россия,0,11.07.2022,25000.0,PUBG
2481,735285364,17,мужской,город не указан,россия,8,02.09.2022,25000.0,PUBG
2482,735282677,22,мужской,город не указан,россия,0,22.08.2022,25000.0,PUBG
2483,735279223,22,мужской,город не указан,россия,4,05.07.2022,25000.0,PUBG
2484,735262277,26,мужской,владивосток,россия,,02.09.2022,25000.0,Warface
2485,8408,23,женский,город не указан,россия,376,03.09.2022,25000.0,StarCraft 2
2486,8408,23,женский,город не указан,россия,376,03.09.2022,25000.0,Warface
2487,8408,23,женский,город не указан,россия,376,03.09.2022,25000.0,Free Fire
2488,16968,23,мужской,город не указан,россия,3381,03.09.2022,25000.0,FIFA
2489,19386,45,мужской,санкт-петербург,россия,1524,03.09.2022,25000.0,FIFA
2490,20515,40,женский,город не указан,россия,637,21.08.2022,25000.0,FIFA
2491,24171,27,женский,санкт-петербург,россия,,03.09.2022,25000.0,FIFA
2492,29462,21,мужской,москва,россия,,03.09.2022,25000.0,FIFA
2493,32324,38,мужской,санкт-петербург,россия,340,03.09.2022,25000.0,FIFA
2494,32836,49,женский,санкт-петербург,россия,1581,03.09.2022,25000.0,FIFA
2495,40054,19,мужской,москва,россия,951,03.09.2022,25000.0,Dota Underlords
2496,40054,19,мужской,москва,россия,951,03.09.2022,25000.0,Quake Champions
2497,40054,19,мужской,москва,россия,951,03.09.2022,25000.0,Heroes of the Storm
2498,41913,49,мужской,санкт-петербург,россия,410,28.08.2022,25000.0,Dota Underlords
2499,41913,49,мужской,санкт-петербург,россия,410,28.08.2022,25000.0,Quake Champions
2500,41913,49,мужской,санкт-петербург,россия,410,28.08.2022,25000.0,Heroes of the Storm
2501,47753,45,мужской,город не указан,россия,526,03.09.2022,25000.0,Dota Underlords
2502,47753,45,мужской,город не указан,россия,526,03.09.2022,25000.0,Quake Champions
2503,47753,45,мужской,город не указан,россия,526,03.09.2022,25000.0,Heroes of the Storm
2504,50248,45,мужской,санкт-петербург,россия,172,03.09.2022,25000.0,Dota Underlords
2505,50248,45,мужской,санкт-петербург,россия,172,03.09.2022,25000.0,Quake Champions
2506,50248,45,мужской,санкт-петербург,россия,172,03.09.2022,25000.0,Heroes of the Storm
2507,51469,19,мужской,санкт-петербург,россия,247,03.09.2022,25000.0,Dota Underlords
2508,51469,19,мужской,санкт-петербург,россия,247,03.09.2022,25000.0,Quake Champions
2509,51469,19,мужской,санкт-петербург,россия,247,03.09.2022,25000.0,Heroes of the Storm
2510,62633,19,женский,город не указан,россия,9186,,25000.0,Dota Underlords
2511,62633,19,женский,город не указан,россия,9186,,25000.0,Quake Champions
2512,62633,19,женский,город не указан,россия,9186,,25000.0,Heroes of the Storm
2513,91323,22,мужской,припять,украина,1999,03.09.2022,75000.0,CS:GO
2514,91964,45,женский,санкт-петербург,россия,1071,03.09.2022,25000.0,CS:GO
2515,107853,38,женский,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
2516,108110,38,мужской,санкт-петербург,россия,74,,25000.0,League of Legends
2517,108376,45,мужской,санкт-петербург,россия,2356,03.09.2022,25000.0,League of Legends
2518,109445,26,женский,лида,беларусь,,03.09.2022,75000.0,Valorant
2519,112357,26,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
2520,117579,40,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
2521,118551,49,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Valorant
2522,130514,37,мужской,москва,россия,221,03.09.2022,25000.0,Overwatch
2523,131803,19,мужской,токмок,кыргызстан,,03.09.2022,75000.0,Overwatch
2524,132925,39,мужской,москва,россия,1675,03.09.2022,25000.0,Overwatch
2525,138583,38,мужской,санкт-петербург,россия,653,03.09.2022,25000.0,Overwatch
2526,150163,35,мужской,санкт-петербург,россия,388,03.09.2022,25000.0,Hearthstone
2527,159069,40,мужской,санкт-петербург,россия,538,03.09.2022,25000.0,Hearthstone
2528,164330,35,мужской,сыктывкар,россия,,03.09.2022,25000.0,Dota Underlords
2529,164330,35,мужской,сыктывкар,россия,,03.09.2022,25000.0,Quake Champions
2530,164330,35,мужской,сыктывкар,россия,,03.09.2022,25000.0,Heroes of the Storm
2531,174448,38,мужской,город не указан,россия,134,03.09.2022,25000.0,Dota Underlords
2532,174448,38,мужской,город не указан,россия,134,03.09.2022,25000.0,Quake Champions
2533,174448,38,мужской,город не указан,россия,134,03.09.2022,25000.0,Heroes of the Storm
2534,174653,40,женский,санкт-петербург,россия,2395,03.09.2022,25000.0,Dota Underlords
2535,174653,40,женский,санкт-петербург,россия,2395,03.09.2022,25000.0,Quake Champions
2536,174653,40,женский,санкт-петербург,россия,2395,03.09.2022,25000.0,Heroes of the Storm
2537,179611,45,женский,москва,россия,211,27.05.2022,25000.0,Dota Underlords
2538,179611,45,женский,москва,россия,211,27.05.2022,25000.0,Quake Champions
2539,179611,45,женский,москва,россия,211,27.05.2022,25000.0,Heroes of the Storm
2540,180126,40,мужской,санкт-петербург,россия,1436,03.09.2022,25000.0,Dota Underlords
2541,180126,40,мужской,санкт-петербург,россия,1436,03.09.2022,25000.0,Quake Champions
2542,180126,40,мужской,санкт-петербург,россия,1436,03.09.2022,25000.0,Heroes of the Storm
2543,187390,34,мужской,санкт-петербург,россия,1345,12.08.2022,25000.0,Apex Legends
2544,187643,26,мужской,донецк,украина,4575,03.09.2022,75000.0,Apex Legends
2545,189459,35,мужской,санкт-петербург,россия,118,03.09.2022,25000.0,Apex Legends
2546,205808,36,мужской,москва,россия,,17.07.2022,25000.0,StarCraft 2
2547,205808,36,мужской,москва,россия,,17.07.2022,25000.0,Warface
2548,205808,36,мужской,москва,россия,,17.07.2022,25000.0,Free Fire
2549,210478,43,мужской,город не указан,россия,799,03.09.2022,25000.0,StarCraft 2
2550,210478,43,мужской,город не указан,россия,799,03.09.2022,25000.0,Warface
2551,210478,43,мужской,город не указан,россия,799,03.09.2022,25000.0,Free Fire
2552,220910,45,мужской,новосибирск,россия,694,03.09.2022,25000.0,Hearthstone
2553,225680,35,мужской,санкт-петербург,россия,147,03.09.2022,25000.0,Dota 2
2554,230403,39,мужской,воронеж,россия,379,03.09.2022,25000.0,Dota 2
2555,238434,39,мужской,санкт-петербург,россия,292,03.09.2022,25000.0,Dota 2
2556,238535,39,женский,город не указан,россия,,03.09.2022,25000.0,Dota 2
2557,238753,35,мужской,анапа,россия,479,03.09.2022,25000.0,Dota 2
2558,239588,19,мужской,город не указан,россия,115,03.09.2022,25000.0,StarCraft 2
2559,246036,39,мужской,санкт-петербург,россия,44,03.09.2022,25000.0,StarCraft 2
2560,249861,37,мужской,воронеж,россия,343,03.09.2022,25000.0,StarCraft 2
2561,253528,36,мужской,москва,россия,,03.09.2022,25000.0,StarCraft 2
2562,254418,45,женский,санкт-петербург,россия,366,02.09.2022,25000.0,StarCraft 2
2563,255737,45,женский,санкт-петербург,россия,79,03.09.2022,25000.0,StarCraft 2
2564,256823,19,мужской,санкт-петербург,россия,1874,03.09.2022,25000.0,StarCraft 2
2565,258849,39,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
2566,268594,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Valorant
2567,269614,39,женский,севастополь,россия,453,03.09.2022,25000.0,Valorant
2568,271656,39,мужской,санкт-петербург,россия,61,03.09.2022,25000.0,Valorant
2569,271750,45,мужской,астрахань,россия,1226,03.09.2022,25000.0,Valorant
2570,274649,40,мужской,москва,россия,404,03.09.2022,25000.0,Valorant
2571,276700,19,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Valorant
2572,281189,38,мужской,гатчина,россия,,03.09.2022,25000.0,Valorant
2573,283454,39,мужской,ханты-мансийск,россия,276,17.08.2018,25000.0,Valorant
2574,283916,39,женский,москва,россия,,03.09.2022,25000.0,Warface
2575,284887,36,женский,москва,россия,2124,03.09.2022,25000.0,Warface
2576,285745,30,женский,москва,россия,7002,04.05.2019,25000.0,Warface
2577,286185,38,мужской,санкт-петербург,россия,221,03.09.2022,25000.0,Warface
2578,289287,39,женский,санкт-петербург,россия,359,03.09.2022,25000.0,Warface
2579,289592,46,женский,москва,россия,4681,21.01.2018,25000.0,Warface
2580,289830,45,женский,город не указан,россия,,03.09.2022,25000.0,Warface
2581,290504,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
2582,290863,49,мужской,город не указан,россия,335,03.09.2022,25000.0,League of Legends
2583,292198,38,мужской,сургут,россия,,03.09.2022,25000.0,League of Legends
2584,293132,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
2585,293467,23,мужской,санкт-петербург,россия,,02.09.2022,25000.0,League of Legends
2586,294637,45,мужской,москва,россия,181,25.08.2022,25000.0,League of Legends
2587,299021,45,женский,москва,россия,1897,03.09.2022,25000.0,Warface
2588,299554,45,мужской,санкт-петербург,россия,234,03.09.2022,25000.0,CS:GO
2589,303509,23,мужской,мурманск,россия,,03.09.2022,25000.0,CS:GO
2590,304855,35,мужской,санкт-петербург,россия,169,03.09.2022,25000.0,CS:GO
2591,305174,23,мужской,город не указан,россия,,03.09.2022,25000.0,CS:GO
2592,310177,45,женский,санкт-петербург,россия,573,03.09.2022,25000.0,Warface
2593,312131,33,женский,санкт-петербург,россия,1635,03.09.2022,25000.0,Hearthstone
2594,317799,32,женский,санкт-петербург,россия,645,03.09.2022,25000.0,Hearthstone
2595,320315,79,мужской,город не указан,южно-африканская республика,2587,03.09.2022,150000.0,Dota Underlords
2596,320956,49,женский,санкт-петербург,россия,18351,10.09.2020,25000.0,Dota Underlords
2597,327397,35,мужской,санкт-петербург,россия,273,03.09.2022,25000.0,Hearthstone
2598,331568,45,женский,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
2599,334085,49,женский,нововоронеж,россия,,03.09.2022,25000.0,Free Fire
2600,336872,34,мужской,санкт-петербург,россия,196,03.09.2022,25000.0,Free Fire
2601,340042,45,мужской,санкт-петербург,россия,739,03.09.2022,25000.0,Free Fire
2602,340203,34,мужской,город не указан,россия,45,11.10.2020,25000.0,Free Fire
2603,347765,19,мужской,санкт-петербург,россия,402,03.09.2022,25000.0,Free Fire
2604,348313,19,мужской,владивосток,россия,305,03.09.2022,25000.0,Free Fire
2605,348324,19,мужской,город не указан,россия,113,11.08.2022,25000.0,Free Fire
2606,350012,39,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
2607,352488,36,мужской,санкт-петербург,россия,922,03.09.2022,25000.0,Free Fire
2608,357082,19,женский,североморск,россия,,03.09.2022,25000.0,Dota Underlords
2609,357686,45,мужской,санкт-петербург,россия,571,02.09.2022,25000.0,Dota Underlords
2610,363164,19,мужской,москва,россия,34,10.08.2022,25000.0,Dota Underlords
2611,363768,45,мужской,санкт-петербург,россия,1006,03.09.2022,25000.0,Dota Underlords
2612,369948,40,мужской,город не указан,россия,,03.09.2022,25000.0,Dota Underlords
2613,375476,39,женский,самара,россия,,03.09.2022,25000.0,Quake Champions
2614,383879,38,мужской,мурманск,россия,612,03.09.2022,25000.0,Quake Champions
2615,391093,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Quake Champions
2616,392908,37,мужской,город не указан,россия,,03.09.2022,25000.0,Quake Champions
2617,399338,35,мужской,город не указан,россия,230,03.09.2022,25000.0,Overwatch
2618,413977,37,мужской,котлас,россия,546,03.09.2022,25000.0,PUBG
2619,421197,29,мужской,санкт-петербург,россия,291,03.09.2022,25000.0,PUBG
2620,427430,45,мужской,москва,россия,140,03.09.2022,25000.0,PUBG
2621,427739,36,женский,москва,россия,1495,03.09.2022,25000.0,PUBG
2622,431985,35,женский,санкт-петербург,россия,3790,03.09.2022,25000.0,PUBG
2623,440330,45,мужской,грозный,россия,2179,03.09.2022,25000.0,League of Legends
2624,444458,45,женский,санкт-петербург,россия,2141,03.09.2022,25000.0,League of Legends
2625,445577,16,мужской,город не указан,россия,162,02.09.2022,25000.0,League of Legends
2626,446390,18,мужской,туапсе,россия,701,03.09.2022,25000.0,League of Legends
2627,446627,45,мужской,санкт-петербург,россия,4529,03.09.2022,25000.0,League of Legends
2628,449264,45,женский,санкт-петербург,россия,412,03.09.2022,25000.0,Apex Legends
2629,451102,36,мужской,город не указан,россия,85,03.09.2022,25000.0,Apex Legends
2630,451194,34,мужской,санкт-петербург,россия,102,03.09.2022,25000.0,Apex Legends
2631,454435,34,мужской,санкт-петербург,россия,123,02.09.2022,25000.0,Overwatch
2632,455259,34,мужской,санкт-петербург,россия,235,03.09.2022,25000.0,Overwatch
